"WS_ID","WS_DATE","WS_TIME","PLATFORM_CD","LATITUDE","LONGITUDE","TRIPTYPE_CD","DATASOURCE_CD","WINDDIR_CD","BEAUFORT_CD","VESSSPEED","VESSHEAD_CD","ALTITUDE","GLAREL_CD","GLARER_CD","VISIBILITY_CD","CLOUD_CD","SIGHTOBS_CD","BATCH_ID","DATE_ENTERED","DATA_TYPE","REGION_CD","DATACENTER_CD","RESTRICTION_CD","WS_TIME_UTC","DATE_UPDATED","PLATFORM_TYPE_CD","TRIP_FLIGHT_NUMBER","MMSI","LCQECODE_CD","LOC_UNCERTAINTY_QUANTITATIVE","MAINTAINER_CD","DATA_TYPE_CD","WS_DATETIME","WS_DATETIME_UTC","SUSPECTED_DATA_ISSUE","TRIPTYPE_LEGACY_CD","DATASOURCE_LEGACY_CD","WS_EVENT_ID","WS_ID_1","EVENT_CD","GEAR_CD","SPECIES_CD","IDREL_CD","BEST_COUNT","CL_CD","ANBEARING","ANHEAD_CD","NOGRPS","DISTANCE","GEARIMPACT_CD","COMMENTS","DATE_UPDATED_1","MIN_COUNT","MAX_COUNT","COUNT_UNCERTAINTY_CD","WS_DETAIL_ID","WS_EVENT_ID_1","WHALENO","WHALEID","MATURITY_CD","SWIMDIR_CD","FEATURE_TYPE_CD","FEATURE_DESC","MARKS","PHOTO_CD","COMMENTS_1","FRAME_REF","BEHAVIOUR_CD1","BEHAVIOUR_CD2","BEHAVIOUR_CD3","BEHAVIOUR_CD4","BEHAVIOUR_CD5","ANIMAL_CONDITION","LENGTH_RANGE","DATE_UPDATED_2","SPECIES_CD_1","COMMONNAME","URI","SCIENTIF"
412634,2019-07-26,1543,86,46.901,-59.58,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 15:43:00,,"",33,10,210965,412634,1,0,934,2,8,2,,,,400,,"",2022-05-04,,,2,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412769,2019-07-27,1310,86,47.238,-59.398,33,,14,4,,,,,,1,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 13:10:00,,"",33,10,211105,412769,1,0,7030,2,1,10,,,,7400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7030,"WHALE-BALEEN (NS)","",""
412772,2019-07-27,1655,86,46.385,-60.01,33,,,,,,,,,1,1,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 16:55:00,,"",33,10,211108,412772,1,0,7021,2,1,10,,,,500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
412772,2019-07-27,1655,86,46.385,-60.01,33,,,,,,,,,1,1,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 16:55:00,,"",33,10,211109,412772,1,0,7027,3,2,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7027,"WHALE-SEI","SEWH","Balaenoptera borealis"
412770,2019-07-27,1330,86,47.165,-59.456,33,,,5,,,,,,1,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 13:30:00,,"",33,10,211106,412770,1,0,7031,2,4,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412771,2019-07-27,1530,86,46.69,-59.876,33,,,5,,,,,,1,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 15:30:00,,"",33,10,211107,412771,1,0,7021,2,1,,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
412636,2019-07-27,1323,86,46.39,-60.028,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 13:23:00,,"",33,10,210967,412636,1,0,7022,2,1,10,,,,500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412637,2019-07-27,1632,86,46.15,-59.37,33,,,0,,,,,,,1,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 16:32:00,,"",33,10,210968,412637,1,0,7031,2,6,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412638,2019-07-27,1636,86,46.17,-59.355,33,,,0,,,,,,1,1,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-27 16:36:00,,"",33,10,210969,412638,1,0,7031,2,8,10,,,,500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412777,2019-07-28,1337,86,47.165,-59.473,33,,,,,,,,,1,4,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 13:37:00,,"",33,10,211114,412777,1,0,7031,2,12,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412639,2019-07-28,1412,86,46.505,-59.92,33,,,4,,,,,,1,1,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 14:12:00,,"",33,10,210970,412639,1,0,7022,2,1,10,,,,1500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412773,2019-07-28,532,86,47.246,-59.296,33,,,,,,,,,1,4,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 05:32:00,,"",33,10,211110,412773,1,0,7031,2,3,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412776,2019-07-28,1258,86,47.13,-59.35,33,,,,,,,,,1,4,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 12:58:00,,"",33,10,211113,412776,1,0,7031,2,4,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412675,2019-07-28,830,86,47.16,-59.47,33,,,,,,,,,1,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 08:30:00,,"",33,10,211005,412675,1,0,7031,2,1,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412779,2019-07-28,1723,86,46.313,-60.121,33,,,,,,,,,1,4,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 17:23:00,,"",33,10,211116,412779,1,0,7021,2,1,10,,,,100,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
412778,2019-07-28,1342,86,47.153,-59.483,33,,,,,,,,,1,4,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 13:42:00,,"",33,10,211115,412778,1,0,7031,2,10,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412676,2019-07-28,2010,86,46.46,-59.97,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-28 20:10:00,,"",33,10,211006,412676,1,0,920,2,1,10,,,,600,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412640,2019-07-29,1617,86,47.086,-59.406,33,,,3,,,,,,1,3,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-29 16:17:00,,"",33,10,210971,412640,1,0,7031,2,3,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412677,2019-07-29,840,86,47.12,-59.505,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-29 08:40:00,,"",33,10,211007,412677,1,0,7031,2,4,10,,,,463,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412780,2019-07-29,1455,86,46.901,-59.685,33,,,,,,,,,1,1,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-29 14:55:00,,"",33,10,211117,412780,1,0,920,2,1,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412642,2019-07-30,1620,86,46.056,-59.448,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-30 16:20:00,,"",33,10,210973,412642,1,0,934,2,20,10,,,,1000,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412678,2019-07-30,920,86,46.98,-59.615,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-30 09:20:00,,"",33,10,211008,412678,1,0,933,2,12,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412641,2019-07-30,1513,86,46.756,-59.705,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-30 15:13:00,,"",33,10,210972,412641,1,0,930,2,8,10,,,,1200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412679,2019-07-30,950,86,46.87,-59.71,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-30 09:50:00,,"",33,10,211009,412679,1,0,933,2,6,10,,,,10,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412783,2019-07-31,1607,86,46.548,-59.97,33,,,,,,,,,1,1,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-31 16:07:00,,"",33,10,211120,412783,1,0,7030,2,2,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7030,"WHALE-BALEEN (NS)","",""
412782,2019-07-31,1330,86,47.205,-59.441,33,,,,,,,,,1,1,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-31 13:30:00,,"",33,10,211119,412782,1,0,7031,2,5,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
426198,2019-07-31,1107,476,46.8676,-60.7971,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 11:07:00,2019-07-31 14:07:00,"",,,229940,426198,1,0,7031,1,12,0,,99,1,,9,"",,12,12,1,125582,229940,,"",,,,"","",,"","",34,22,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
415137,2019-07-31,1101,106,46.8768,-60.069,27,23,99,3,,99,,9,9,2,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-31 11:01:00,,"",,,212712,415137,1,0,7031,2,2,0,,99,,,9,"2 X PILOT WHALES",,,,1,115378,212712,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424933,2019-07-31,1429,476,46.9107,-60.721,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 14:29:00,2019-07-31 17:29:00,"",,,229943,424933,1,0,7031,1,25,0,,99,1,,9,"",,25,25,1,125585,229943,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424007,2019-07-31,1455,476,46.9167,-60.7094,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 14:55:00,2019-07-31 17:55:00,"",,,229944,424007,1,0,7031,1,13,3,,99,1,,9,"",,8,13,2,125586,229944,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424006,2019-07-31,1159,476,46.8446,-60.7842,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 11:59:00,2019-07-31 14:59:00,"",,,229941,424006,1,0,7031,1,35,0,,99,1,,9,"",,35,35,1,125583,229941,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424005,2019-07-31,1114,476,46.9085,-60.7455,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 11:14:00,2019-07-31 14:14:00,"",,,229938,424005,1,0,7031,1,9,2,,99,2,,9,"",,6,9,2,125580,229938,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
415570,2019-07-31,1118,106,47.1368,-60.3375,27,23,99,3,,99,,9,9,2,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-31 11:18:00,,"",,,212705,415570,1,0,920,2,3,0,,99,,,9,"3 X UNIDENTIFIED WHALES - NOT RIGHT WHALES. DID NOT RESURFACE AFTER FIRST SIGHTING.",,,,1,115371,212705,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,920,"WHALES (NS)","UNLW",""
414849,2019-07-31,1014,106,47.119,-60.025,27,23,99,3,,99,,9,9,2,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-31 10:14:00,,"",,,212709,414849,1,0,930,2,4,0,,99,,,9,"4 X DOLPHINS",,,,1,115375,212709,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
415413,2019-07-31,1019,106,47.0361,-59.9576,27,23,99,3,,99,,9,9,2,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-31 10:19:00,,"",,,212710,415413,1,0,930,2,12,9,,99,,,9,"APPROX 12 DOLPHINS",,,,3,115376,212710,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
414696,2019-07-31,1056,106,46.8913,-60.0631,27,23,99,3,,99,,9,9,2,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-31 10:56:00,,"",,,212711,414696,1,0,7030,2,6,9,,99,,,9,"APPROX 6 X UNIDENTIFED BALEEN - NOT RIGHT WHALES.",,,,3,115377,212711,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,7030,"WHALE-BALEEN (NS)","",""
412643,2019-07-31,1515,86,46.846,-59.61,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-31 15:15:00,,"",33,10,210974,412643,1,0,934,2,6,10,,,,1000,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
425871,2019-07-31,1431,476,46.9159,-60.708,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","GULF","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-31 14:31:00,2019-07-31 17:31:00,"",,,229939,425871,1,0,7031,1,60,4,,99,1,,9,"",,50,60,3,125581,229939,,"",,,,"","",,"","",113,54,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412681,2019-08-01,958,86,46.83,-59.758,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-01 09:58:00,,"",33,10,211011,412681,1,0,930,2,5,10,,,,500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412680,2019-08-01,830,86,47.128,-59.5,33,,,,,,,,,7,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-01 08:30:00,,"",33,10,211010,412680,1,0,7031,2,100,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412684,2019-08-02,954,86,46.84,-59.75,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-02 09:54:00,,"",33,10,211014,412684,1,0,920,2,1,10,,,,1850,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412683,2019-08-02,936,86,46.56,-59.71,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-02 09:36:00,,"",33,10,211013,412683,1,0,933,2,30,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412682,2019-08-02,856,86,47.06,-59.56,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-02 08:56:00,,"",33,10,211012,412682,1,0,930,2,4,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412686,2019-08-02,1150,86,46.42,-60.123,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-02 11:50:00,,"",33,10,211016,412686,1,0,7021,2,1,10,,,,1850,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
412687,2019-08-03,2110,86,46.53,-59.89,33,,,,,,,,,1,2,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-03 21:10:00,,"",33,10,211017,412687,1,0,7021,2,1,10,,,,926,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
412832,2019-08-03,1904,86,47.14,-59.626,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-03 19:04:00,,"",33,10,211170,412832,1,0,7031,2,2,10,,,,100,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412830,2019-08-03,513,86,47.22,-59.335,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-03 05:13:00,,"",33,10,211168,412830,1,0,930,2,10,11,,,,60,,"",,,,3,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412833,2019-08-03,1438,86,47.025,-59.73,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-03 14:38:00,,"",33,10,211171,412833,1,0,7022,2,1,10,,,,90,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412688,2019-08-04,830,86,47.14,-59.478,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-04 08:30:00,,"",33,10,211018,412688,1,0,930,2,4,10,,,,300,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412690,2019-08-06,1028,86,46.71,-59.85,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 10:28:00,,"",33,10,211020,412690,1,0,920,2,1,10,,,,1852,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412689,2019-08-06,830,86,47.075,-59.54,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 08:30:00,,"",33,10,211019,412689,1,0,930,2,12,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412691,2019-08-06,1105,86,46.58,-59.97,33,,,,,,,,,1,3,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 11:05:00,,"",33,10,211021,412691,1,0,920,2,2,10,,,,1852,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412839,2019-08-06,1545,86,46.59,-60.021,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 15:45:00,,"",33,10,211177,412839,1,0,920,2,1,10,,,,9200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412838,2019-08-06,1510,86,46.823,-59.713,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 15:10:00,,"",33,10,211176,412838,1,0,930,2,,,,,,,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412837,2019-08-06,1420,86,47.01,-59.558,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-06 14:20:00,,"",33,10,211175,412837,1,0,930,2,5,9,,,5,,,"",,,,3,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412840,2019-08-07,1601,86,46.645,-59.886,33,,,,,,,,,,,,"",2019-12-19,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-07 16:01:00,,"",33,10,211178,412840,1,0,920,2,1,10,,,,600,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412692,2019-08-07,2030,86,46.656,-59.807,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-07 20:30:00,,"",33,10,211022,412692,1,0,7025,3,20,10,,,,926,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
415141,2019-08-07,1459,106,46.321,-59.5236,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-08-07 14:59:00,,"",,,212738,415141,1,0,7031,2,12,9,,99,,,9,"group of 12+ sighted FLIR video taken Group of pilot whales sighted",,,,3,115403,212738,,"",,,0,"","",4,"","",99,,,,,"ALIVE","",2022-08-19,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412693,2019-08-08,943,86,46.89,-59.705,33,,,,,,,,,1,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-08 09:43:00,,"",33,10,211023,412693,1,0,7025,2,6,10,,,,463,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
412694,2019-08-08,1130,86,46.501,-60.045,33,,,,,,,,,1,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-08 11:30:00,,"",33,10,211024,412694,1,0,7022,2,1,10,,,,463,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412696,2019-08-10,1936,86,46.465,-59.961,33,,,,,,,,,1,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-08-10 19:36:00,,"",33,10,211026,412696,1,0,7021,2,1,10,,,,463,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7021,"WHALE-FIN","FIWH","Balaenoptera physalus"
425878,2019-08-10,1743,476,47.0582,-60.5953,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-08-10 17:43:00,2019-08-10 21:43:00,"",,,229996,425878,1,0,7031,1,10,0,,99,1,,9,"",,10,10,1,125638,229996,,"",,,,"","",,"","",34,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424325,2019-08-10,1045,476,47.021,-60.4934,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-08-10 10:45:00,2019-08-10 13:45:00,"",,,229990,424325,1,0,7031,1,25,0,,99,1,,9,"",,25,25,1,125632,229990,,"",,,,"","",,"","",22,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424326,2019-08-10,1136,476,47.0455,-60.4218,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-08-10 11:36:00,2019-08-10 14:36:00,"",,,229992,424326,1,0,7031,1,10,0,,99,1,,9,"",,10,10,1,125634,229992,,"",,,,"","",,"","",22,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
